ID,taxonomy
OTU_6419,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_642,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__unidentified; s__unidentified
OTU_6420,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Taibaiella; s__unidentified
OTU_6421,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__unidentified
OTU_6422,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__Haliangium; s__unidentified
OTU_6423,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Arachidicoccus; s__unidentified
OTU_6424,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__unidentified
OTU_6425,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Flavisolibacter; s__unidentified
OTU_6426,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6427,k__Bacteria; p__Bacteroidetes
OTU_6428,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__unidentified; g__unidentified; s__unidentified
OTU_6429,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Niastella; s__unidentified
OTU_643,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__unidentified; s__unidentified
OTU_6430,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6431,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__NS11-12_marine_group; g__unidentified; s__unidentified
OTU_6432,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
OTU_6433,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Sediminibacterium; s__unidentified
OTU_6434,k__Bacteria; p__Planctomycetes; c__OM190; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6435,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__unidentified
OTU_6436,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Terrimonas; s__unidentified
OTU_6437,k__Bacteria; p__Planctomycetes; c__OM190; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6438,k__Bacteria; p__Planctomycetes; c__OM190
OTU_6439,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__unidentified
OTU_644,k__Bacteria; p__Acidobacteria; c__Subgroup_22; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6440,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__unidentified; s__unidentified
OTU_6441,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Chitinophaga; s__unidentified
OTU_6442,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__unidentified
OTU_6443,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__Haliangium; s__unidentified
OTU_6444,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_6445,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6446,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__NS11-12_marine_group; g__unidentified; s__unidentified
OTU_6447,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__unidentified
OTU_6448,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Solitalea; s__unidentified
OTU_6449,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter; s__unidentified
OTU_645,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6450,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Chitinophaga; s__unidentified
OTU_6451,k__Bacteria; p__Planctomycetes; c__OM190; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6452,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter; s__unidentified
OTU_6453,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatimonas; s__unidentified
OTU_6454,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6455,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19
OTU_6456,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Niastella; s__unidentified
OTU_6457,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__unidentified
OTU_6458,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__MVP-88; f__unidentified; g__unidentified; s__unidentified
OTU_6459,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_646,k__Bacteria; p__Latescibacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6460,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Terrimonas; s__unidentified
OTU_6461,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Niastella; s__unidentified
OTU_6462,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Arachidicoccus; s__unidentified
OTU_6463,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__unidentified
OTU_6464,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__NS11-12_marine_group; g__unidentified; s__unidentified
OTU_6465,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__LiUU-11-161; g__unidentified; s__unidentified
OTU_6466,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__unidentified; g__unidentified; s__unidentified
OTU_6467,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__unidentified; s__unidentified
OTU_6468,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__PHOS-HE51; g__unidentified; s__unidentified
OTU_6469,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__KD3-93; g__unidentified; s__unidentified
OTU_647,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Oligoflexales; f__Oligoflexaceae; g__bacterium_GLA1; s__bacterium_GLA1
OTU_6470,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__Phaeodactylibacter; s__unidentified
OTU_6471,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6472,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Taibaiella; s__unidentified
OTU_6473,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6474,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6475,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__AKYH767; g__unidentified; s__unidentified
OTU_6476,k__Bacteria; p__Planctomycetes
OTU_6477,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Lineage_IIa; f__unidentified; g__unidentified; s__unidentified
OTU_6478,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__PHOS-HE51; g__unidentified; s__unidentified
OTU_6479,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__unidentified
OTU_648,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6480,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
OTU_6481,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__unidentified; s__unidentified
OTU_6482,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__unidentified
OTU_6483,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__Haliangium; s__unidentified
OTU_6484,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Saprospiraceae; g__unidentified; s__unidentified
OTU_6485,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Lineage_IIa; f__unidentified; g__unidentified; s__unidentified
OTU_6486,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6487,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__AKYH767; g__unidentified; s__unidentified
OTU_6488,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__unidentified
OTU_6489,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_649,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__Haliangium; s__unidentified
OTU_6490,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Lineage_IIa; f__unidentified; g__unidentified; s__unidentified
OTU_6491,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__unidentified
OTU_6492,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6493,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Flavitalea; s__unidentified
OTU_6494,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__unidentified; g__unidentified; s__unidentified
OTU_6495,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_6496,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__Anaeromyxobacter_dehalogenans; s__Anaeromyxobacter_dehalogenans
OTU_6497,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6498,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6499,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_65,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__unidentified; s__unidentified
OTU_650,k__Bacteria; p__Tectomicrobia; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6500,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__PHOS-HE51; g__unidentified; s__unidentified
OTU_6501,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__unidentified
OTU_6502,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Taibaiella; s__unidentified
OTU_6503,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__27F-1492R; g__unidentified; s__unidentified
OTU_6504,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__unidentified; s__unidentified
OTU_6505,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Flavisolibacter; s__unidentified
OTU_6506,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__MVP-88; f__unidentified; g__unidentified; s__unidentified
OTU_6507,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Chitinophaga; s__unidentified
OTU_6508,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Sediminibacterium; s__unidentified
OTU_6509,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Lineage_IIc; f__unidentified; g__unidentified; s__unidentified
OTU_651,k__Bacteria; p__Gemmatimonadetes; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__unidentified; s__unidentified
OTU_6510,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Terrimonas; s__unidentified
OTU_6511,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__unidentified; s__unidentified
OTU_6512,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6513,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Terrimonas; s__unidentified
OTU_6514,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__unidentified; g__unidentified; s__unidentified
OTU_6515,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__unidentified
OTU_6516,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-001; s__unidentified
OTU_6517,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__MVP-88; f__unidentified; g__unidentified; s__unidentified
OTU_6518,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__NS9_marine_group; g__unidentified; s__unidentified
OTU_6519,k__Bacteria; p__Planctomycetes; c__OM190; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_652,k__Bacteria; p__Gemmatimonadetes; c__BD2-11_terrestrial_group; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_6520,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__unidentified; g__unidentified; s__unidentified
OTU_6521,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__unidentified
OTU_6522,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6523,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Flavisolibacter; s__unidentified
OTU_6524,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6525,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Ferruginibacter; s__unidentified
OTU_6526,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter; s__unidentified
OTU_6527,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6528,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__Haliangium; s__unidentified
OTU_6529,k__Bacteria; p__Bacteroidetes
OTU_653,k__Bacteria; p__Gemmatimonadetes; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__unidentified; s__unidentified
OTU_6530,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__unidentified
OTU_6531,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__unidentified; g__unidentified; s__unidentified
OTU_6532,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Crocinitomix; s__unidentified
OTU_6533,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__FFCH9454; g__unidentified; s__unidentified
OTU_6534,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6535,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Segetibacter; s__unidentified
OTU_6536,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__NS11-12_marine_group; g__unidentified; s__unidentified
OTU_6537,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__Haliangium; s__unidentified
OTU_6538,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6539,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__unidentified; s__unidentified
OTU_654,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__unidentified; s__unidentified
OTU_6540,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Parafilimonas; s__unidentified
OTU_6541,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__unidentified; s__unidentified
OTU_6542,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6543,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__unidentified; s__unidentified
OTU_6544,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__unidentified; s__unidentified
OTU_6545,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__NS11-12_marine_group; g__unidentified; s__unidentified
OTU_6546,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__env.OPS_17; g__unidentified; s__unidentified
OTU_6547,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales_S24-7_group; g__unidentified; s__unidentified
OTU_6548,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__MVP-88; f__unidentified; g__unidentified; s__unidentified
OTU_6549,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_655,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__unidentified; g__unidentified; s__unidentified
OTU_6550,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__KD3-93; g__unidentified; s__unidentified
OTU_6551,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__Anaeromyxobacter_dehalogenans; s__Anaeromyxobacter_dehalogenans
OTU_6552,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__unidentified; g__unidentified; s__unidentified
OTU_6553,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Parafilimonas; s__unidentified
OTU_6554,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae
OTU_6555,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__unidentified; s__unidentified
OTU_6556,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Sediminibacterium; s__unidentified
OTU_6557,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__27F-1492R; g__unidentified; s__unidentified
OTU_6558,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Chitinophagaceae; g__Chitinophaga; s__unidentified
