ID,TS0F1s_1,TS0F1s_2,TS0F1s_3,TS0F1s_4,TS0F2s_1,TS0F2s_2,TS0F2s_3,TS0F2s_4,TS1F1s_1,TS1F1s_3,TS1F1s_4,TS1F2s_1,TS1F2s_2,TS1F2s_3,TS1F2s_4
OTU_3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3183,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3184,0,2,3,11,1,7,8,2,2,1,2,0,1,0,4
OTU_3185,0,0,0,1,0,0,0,0,1,172,13,5,0,3,2
OTU_3186,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_3187,0,0,0,0,0,0,0,0,1,4,1,0,0,2,3
OTU_3188,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
OTU_3189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_319,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0
OTU_3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3191,4,1,0,1,0,2,0,0,3,1,0,0,2,0,0
OTU_3192,32,2,17,13,23,82,8,19,27,23,22,54,7,21,80
OTU_3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3196,22,0,1,2,7,1,6,0,1,0,3,9,1,6,2
OTU_3198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_320,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3201,1,16,1,10,1,20,6,35,2,5,4,6,15,10,28
OTU_3202,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_3204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3206,6,8,36,5,2,7,7,25,6,6,1,4,0,9,2
OTU_3207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_3209,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0
OTU_321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3210,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0
OTU_3211,704,286,337,275,932,422,477,366,791,423,1154,270,616,440,460
OTU_3212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3213,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
OTU_3214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_3215,3,0,0,0,0,1,1,0,1,0,7,2,0,0,28
OTU_3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3221,87,35,65,8,121,100,21,6,88,146,143,446,135,42,15
OTU_3222,7,12,3,8,208,73,3,0,1,36,4,0,4,22,36
OTU_3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3224,0,0,1,0,0,0,0,0,3,6,6,5,0,14,8
OTU_3225,11,5,51,8,22,114,11,23,11,3,15,19,3,7,33
OTU_3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3227,5,0,5,1,3,4,1,13,1,3,4,8,1,25,0
OTU_3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3236,19,37,11,7,17,22,36,0,22,127,145,17,21,27,10
OTU_3237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_3238,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3242,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
OTU_3245,0,0,2,2,0,1,1,0,2,0,0,0,0,0,0
OTU_3246,0,3,6,0,3,0,0,3,0,0,0,0,0,0,0
OTU_3247,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
OTU_3248,0,0,1,0,0,0,0,0,0,0,1,2,0,12,0
OTU_3249,64,173,170,161,105,233,308,195,88,118,143,145,19,132,88
OTU_325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3251,12,3,19,7,7,13,7,4,2,9,1,4,2,15,10
OTU_3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3253,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
OTU_3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3256,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
OTU_3257,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3259,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_326,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
OTU_3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3261,38,3,2,8,5,12,12,0,4,2,3,3,27,1,24
OTU_3263,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
OTU_3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_3266,3,0,2,4,4,25,5,0,0,2,2,0,3,0,17
OTU_3267,3,28,19,22,4,9,8,19,2,2,7,9,0,15,5
OTU_3268,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
OTU_3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3272,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0
OTU_3273,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0
OTU_3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3276,0,0,1,0,0,0,0,0,0,3,1,1,0,8,1
OTU_3277,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
OTU_3278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3279,0,0,1,0,0,0,0,0,1,3,3,0,0,2,0
OTU_328,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0
OTU_3280,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1
OTU_3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3282,3,14,7,24,3,3,8,3,12,2,9,5,0,4,2
OTU_3283,1,0,2,5,0,6,66,7,0,5,5,1,0,2,3
OTU_3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3285,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3289,0,1,4,2,0,0,0,0,2,0,1,2,1,1,0
OTU_329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3291,1,0,1,0,0,0,0,0,1,2,0,2,0,2,0
OTU_3292,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
OTU_3296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3298,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0
OTU_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_3300,1,2,3,4,1,0,3,0,7,12,8,6,9,11,4
OTU_3301,0,0,0,0,0,0,0,8,1,0,4,0,0,0,0
OTU_3302,0,0,6,29,1,0,8,7,0,1,2,4,0,0,13
OTU_3303,0,0,0,0,0,127,1,0,0,0,0,0,0,0,0
OTU_3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3305,0,0,0,0,0,0,0,0,0,2,4,1,0,2,0
OTU_3306,1,0,0,0,0,0,1,2,0,0,0,0,5,0,0
OTU_3307,1,7,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_3308,4,1,1,3,1,3,0,4,1,3,3,0,0,0,0
OTU_3309,0,2,1,9,0,3,2,0,0,0,6,0,0,1,0
OTU_331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3313,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3319,9,1,0,0,1,2,4,0,2,0,0,1,7,0,4
OTU_332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3323,1,3,0,1,0,1,0,0,7,0,0,0,0,0,0
OTU_3324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
OTU_3325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3327,0,0,7,0,1,0,2,0,0,2,1,0,0,1,0
OTU_3328,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
OTU_3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3330,2,0,0,1,1,0,4,0,0,7,1,20,0,3,1
OTU_3331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
OTU_3333,0,0,0,0,0,0,0,0,0,4,1,0,0,5,1
OTU_3334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3338,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
OTU_3339,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
OTU_334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3345,7,1,0,2,0,1,2,0,6,5,1,7,2,4,35
OTU_3346,7,1,0,3,2,1,2,13,0,1,2,1,0,1,1
OTU_3347,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3348,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0
OTU_3349,0,3,0,2,0,0,1,0,0,2,0,1,0,4,0
OTU_335,3,20,8,11,4,21,4,1,0,12,11,3,0,12,0
OTU_3350,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
OTU_3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3353,1,0,0,2,0,3,0,0,2,0,2,2,0,1,3
OTU_3354,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3355,7,6,23,100,5,9,6,0,13,6,3,8,1,2,5
OTU_3356,14,7,5,0,0,6,3,0,2,0,2,2,12,8,1
OTU_3357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3360,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
OTU_3361,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3363,14,20,18,23,7,13,25,13,7,24,7,10,0,12,1
OTU_3364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_3366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3368,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OTU_3369,5,4,0,1,0,3,4,1,10,12,1,5,0,5,1
OTU_337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3370,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
OTU_3371,44,10,310,11,8,21,6,0,8,2,0,13,0,0,0
OTU_3372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3374,0,1,3,1,0,0,1,0,2,193,0,1,0,1,1
OTU_3375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3381,3,0,0,5,4,1,2,0,0,1,0,0,4,0,0
OTU_3382,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
OTU_3383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_3386,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0
OTU_3387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3388,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_3389,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3390,5,5,54,65,0,20,3,2,0,1,8,0,1,4,3
OTU_3391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3394,11,3,15,0,2,5,0,0,5,70,8,2,1,1,2
OTU_3395,6,0,0,0,2,7,0,0,20,10,3,30,0,0,1
OTU_3396,4,1,4,2,2,5,5,1,2,0,8,4,3,0,0
OTU_3397,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0
OTU_3398,8,2,9,0,0,0,1,0,3,0,0,2,0,0,0
OTU_3399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_34,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
OTU_340,0,0,3,2,0,0,3,1,0,1,3,0,0,0,1
OTU_3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_341,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_3410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3411,8,1,2,0,5,1,1,0,2,4,0,1,0,1,0
OTU_3412,0,6,0,2,0,0,1,0,0,2,0,0,6,0,36
OTU_3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3414,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
OTU_3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3423,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2
OTU_3424,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
OTU_3425,3,0,3,1,1,1,1,2,0,8,0,0,4,1,0
OTU_3426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU_3429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU_343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3432,1,6,1,0,8,1,1,1,0,0,0,12,1,1,0
OTU_3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3435,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1
OTU_3436,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
OTU_3437,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU_3440,0,0,0,0,0,0,0,2,3,1,2,1,2,0,3
OTU_3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3442,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
OTU_3443,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
OTU_3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_345,0,3,0,0,0,0,2,2,0,11,2,2,2,2,1
OTU_3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU_3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3453,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0
OTU_3454,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_3455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3457,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_346,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
OTU_3460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3462,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_3463,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0
OTU_3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3468,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
OTU_3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_3472,10,1,0,0,0,6,0,0,0,0,0,0,0,0,0
OTU_3473,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
OTU_3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU_3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3485,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0
OTU_3486,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0
OTU_3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3488,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_3489,17,54,14,8,379,8,33,1,0,2,0,0,4,1,0
OTU_349,0,19,0,4,0,3,3,0,0,1,7,1,0,9,0
OTU_3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3498,0,0,5,5,0,0,2,6,1,0,2,2,0,0,0
OTU_3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_350,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU_3500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3502,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
OTU_3504,1,0,0,9,0,2,2,5,0,0,0,3,0,0,0
OTU_3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3507,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
OTU_3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_351,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3510,0,0,2,1,0,1,4,0,0,0,2,2,0,0,0
OTU_3511,0,0,1,2,0,0,2,4,0,2,1,0,0,4,0
OTU_3512,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_3513,0,0,0,1,0,0,0,0,0,4,3,0,0,6,0
OTU_3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3516,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
OTU_3517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3518,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
OTU_3519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_3521,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
OTU_3522,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3525,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
OTU_3526,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
OTU_3527,2,3,4,30,0,2,3,4,3,6,1,3,31,23,0
OTU_3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3531,18,0,10,0,1,0,0,2,8,3,1,3,17,0,4
OTU_3532,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3537,1,0,1,3,1,2,1,5,0,0,1,0,0,0,0
OTU_3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3539,0,2,4,1,0,1,2,13,0,5,0,0,0,1,0
OTU_354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3544,2,3,7,4,0,0,2,4,0,0,0,3,0,0,0
OTU_3545,1,0,0,0,0,0,94,0,0,0,0,0,0,0,0
OTU_3546,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0
OTU_3547,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_3548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3549,0,8,1,1,0,3,2,0,0,0,0,1,0,0,0
OTU_355,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_3550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_3552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU_3553,0,15,1,1,0,3,4,1,0,0,0,2,0,7,0
OTU_3554,1,1,4,3,0,2,3,1,0,0,4,0,0,0,1
OTU_3555,2,0,4,6,0,3,1,2,0,1,4,5,0,2,2
